date,geo,Asphalt/concrete work,Driveway sealing,Gutter cleaning,Junk removal,Pressure washing,Soft washing,Tree service,Window cleaning
2024-01-21,WI,0.0,0.0,0.0,35.0,0.0,0.0,24.0,0.0
2024-01-21,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,AL,0.0,0.0,0.0,59.0,52.0,0.0,33.0,0.0
2024-01-28,AR,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
2024-01-28,AZ,0.0,0.0,0.0,32.0,21.0,0.0,34.0,40.0
2024-01-28,CA,0.0,0.0,52.0,46.0,28.0,0.0,55.0,39.0
2024-01-28,CO,0.0,0.0,0.0,42.0,0.0,0.0,19.0,24.0
2024-01-28,CT,0.0,0.0,0.0,35.0,0.0,0.0,41.0,0.0
2024-01-28,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,FL,0.0,0.0,22.0,46.0,60.0,39.0,44.0,52.0
2024-01-28,GA,0.0,0.0,20.0,39.0,39.0,0.0,46.0,28.0
2024-01-28,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,IA,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2024-01-28,ID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,IL,0.0,0.0,0.0,33.0,20.0,0.0,26.0,21.0
2024-01-28,IN,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2024-01-28,KS,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
2024-01-28,KY,0.0,0.0,0.0,0.0,13.0,0.0,30.0,0.0
2024-01-28,LA,0.0,0.0,0.0,0.0,48.0,0.0,21.0,0.0
2024-01-28,MA,0.0,0.0,0.0,32.0,0.0,0.0,28.0,0.0
2024-01-28,MD,0.0,0.0,9.0,19.0,10.0,0.0,32.0,12.0
2024-01-28,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,MI,0.0,0.0,32.0,26.0,0.0,0.0,29.0,22.0
2024-01-28,MN,0.0,0.0,0.0,36.0,0.0,0.0,22.0,28.0
2024-01-28,MO,0.0,0.0,0.0,24.0,0.0,0.0,44.0,29.0
2024-01-28,MS,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0
2024-01-28,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,NC,0.0,0.0,30.0,26.0,30.0,0.0,43.0,28.0
2024-01-28,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,NE,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2024-01-28,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,NJ,0.0,0.0,22.0,29.0,22.0,0.0,31.0,14.0
2024-01-28,NM,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
2024-01-28,NV,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
2024-01-28,NY,0.0,0.0,29.0,38.0,60.0,72.0,27.0,45.0
2024-01-28,OH,0.0,0.0,28.0,38.0,31.0,0.0,30.0,22.0
2024-01-28,OK,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
2024-01-28,OR,0.0,0.0,0.0,52.0,31.0,0.0,37.0,26.0
2024-01-28,PA,0.0,0.0,19.0,27.0,15.0,0.0,34.0,27.0
2024-01-28,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,SC,0.0,0.0,0.0,33.0,44.0,0.0,19.0,0.0
2024-01-28,SD,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0
2024-01-28,TN,0.0,0.0,0.0,42.0,31.0,0.0,36.0,26.0
2024-01-28,TX,0.0,0.0,19.0,41.0,37.0,0.0,32.0,45.0
2024-01-28,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2024-01-28,VA,0.0,0.0,19.0,19.0,27.0,0.0,36.0,24.0
2024-01-28,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,WA,0.0,0.0,18.0,40.0,39.0,0.0,47.0,20.0
2024-01-28,WI,0.0,0.0,0.0,29.0,0.0,0.0,32.0,0.0
2024-01-28,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,AL,0.0,0.0,0.0,36.0,48.0,0.0,29.0,0.0
2024-02-04,AR,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
2024-02-04,AZ,0.0,0.0,0.0,39.0,17.0,0.0,39.0,38.0
2024-02-04,CA,0.0,0.0,45.0,47.0,37.0,79.0,62.0,29.0
2024-02-04,CO,0.0,0.0,0.0,37.0,0.0,0.0,29.0,30.0
2024-02-04,CT,0.0,0.0,0.0,40.0,0.0,0.0,38.0,0.0
2024-02-04,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,FL,0.0,0.0,16.0,41.0,59.0,43.0,44.0,42.0
2024-02-04,GA,0.0,0.0,22.0,48.0,38.0,0.0,43.0,34.0
2024-02-04,HI,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
2024-02-04,IA,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
2024-02-04,ID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,IL,0.0,0.0,14.0,47.0,15.0,0.0,31.0,27.0
2024-02-04,IN,0.0,0.0,0.0,33.0,33.0,0.0,36.0,38.0
2024-02-04,KS,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2024-02-04,KY,0.0,0.0,0.0,0.0,17.0,0.0,23.0,0.0
2024-02-04,LA,0.0,0.0,0.0,0.0,28.0,0.0,23.0,0.0
2024-02-04,MA,0.0,0.0,0.0,41.0,0.0,0.0,35.0,0.0
2024-02-04,MD,0.0,0.0,0.0,24.0,0.0,0.0,31.0,0.0
2024-02-04,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,MI,0.0,0.0,21.0,35.0,34.0,0.0,37.0,34.0
2024-02-04,MN,0.0,0.0,0.0,44.0,0.0,0.0,27.0,0.0
2024-02-04,MO,0.0,0.0,0.0,34.0,43.0,0.0,35.0,0.0
2024-02-04,MS,0.0,0.0,0.0,0.0,47.0,0.0,41.0,0.0
2024-02-04,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,NC,0.0,0.0,23.0,33.0,37.0,0.0,41.0,20.0
2024-02-04,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,NE,0.0,0.0,0.0,57.0,0.0,0.0,11.0,0.0
2024-02-04,NH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,NJ,0.0,0.0,18.0,30.0,20.0,0.0,40.0,14.0
2024-02-04,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,NV,0.0,0.0,0.0,44.0,0.0,0.0,29.0,0.0
2024-02-04,NY,0.0,0.0,19.0,31.0,63.0,0.0,26.0,48.0
2024-02-04,OH,0.0,0.0,0.0,42.0,21.0,0.0,29.0,30.0
2024-02-04,OK,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
2024-02-04,OR,0.0,0.0,25.0,27.0,32.0,0.0,36.0,41.0
2024-02-04,PA,0.0,0.0,15.0,35.0,39.0,0.0,34.0,32.0
2024-02-04,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,SC,0.0,0.0,0.0,0.0,34.0,0.0,20.0,34.0
2024-02-04,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,TN,0.0,0.0,36.0,30.0,37.0,0.0,33.0,26.0
2024-02-04,TX,0.0,0.0,17.0,47.0,39.0,0.0,36.0,30.0
2024-02-04,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,VA,0.0,0.0,18.0,20.0,24.0,0.0,38.0,24.0
2024-02-04,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04,WA,0.0,0.0,13.0,46.0,23.0,0.0,37.0,24.0
2024-02-04,WI,0.0,0.0,0.0,41.0,34.0,0.0,33.0,23.0
2024-02-04,WV,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
2024-02-04,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,AL,0.0,0.0,0.0,0.0,38.0,0.0,40.0,0.0
2024-02-11,AR,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2024-02-11,AZ,0.0,0.0,0.0,43.0,16.0,0.0,33.0,40.0
2024-02-11,CA,0.0,0.0,45.0,51.0,30.0,40.0,58.0,43.0
2024-02-11,CO,0.0,0.0,0.0,39.0,0.0,0.0,16.0,19.0
2024-02-11,CT,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2024-02-11,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,FL,0.0,0.0,19.0,40.0,54.0,0.0,40.0,49.0
2024-02-11,GA,0.0,0.0,18.0,45.0,36.0,0.0,36.0,28.0
2024-02-11,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,IA,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2024-02-11,ID,0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0
2024-02-11,IL,0.0,0.0,0.0,42.0,23.0,0.0,35.0,23.0
2024-02-11,IN,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.0
2024-02-11,KS,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0
2024-02-11,KY,0.0,0.0,0.0,41.0,10.0,0.0,30.0,0.0
2024-02-11,LA,0.0,0.0,0.0,0.0,37.0,0.0,19.0,0.0
2024-02-11,MA,0.0,0.0,0.0,27.0,0.0,0.0,27.0,27.0
2024-02-11,MD,0.0,0.0,0.0,26.0,0.0,0.0,29.0,0.0
2024-02-11,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,MI,0.0,0.0,28.0,27.0,0.0,0.0,36.0,20.0
2024-02-11,MN,0.0,0.0,0.0,38.0,0.0,0.0,24.0,0.0
2024-02-11,MO,0.0,0.0,0.0,28.0,0.0,0.0,29.0,0.0
2024-02-11,MS,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2024-02-11,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,NC,0.0,0.0,23.0,23.0,42.0,0.0,50.0,21.0
2024-02-11,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,NE,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2024-02-11,NH,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0
2024-02-11,NJ,0.0,0.0,25.0,18.0,22.0,0.0,33.0,0.0
2024-02-11,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,NV,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2024-02-11,NY,0.0,0.0,15.0,32.0,37.0,0.0,21.0,32.0
2024-02-11,OH,0.0,0.0,16.0,41.0,23.0,0.0,26.0,34.0
2024-02-11,OK,0.0,0.0,0.0,38.0,68.0,0.0,25.0,0.0
2024-02-11,OR,0.0,0.0,27.0,44.0,33.0,0.0,34.0,44.0
2024-02-11,PA,0.0,0.0,0.0,24.0,31.0,0.0,46.0,32.0
2024-02-11,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,SC,0.0,0.0,0.0,35.0,52.0,0.0,21.0,0.0
2024-02-11,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,TN,0.0,0.0,27.0,30.0,27.0,0.0,30.0,22.0
2024-02-11,TX,0.0,0.0,19.0,40.0,44.0,0.0,37.0,40.0
2024-02-11,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,VA,0.0,0.0,14.0,17.0,23.0,0.0,35.0,0.0
2024-02-11,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,WA,0.0,0.0,14.0,35.0,27.0,0.0,46.0,33.0
2024-02-11,WI,0.0,0.0,0.0,26.0,45.0,0.0,26.0,0.0
2024-02-11,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,AL,0.0,0.0,0.0,0.0,48.0,0.0,51.0,60.0
2024-02-18,AR,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2024-02-18,AZ,0.0,0.0,0.0,47.0,22.0,0.0,48.0,46.0
2024-02-18,CA,0.0,0.0,56.0,49.0,41.0,0.0,59.0,34.0
2024-02-18,CO,0.0,0.0,40.0,39.0,0.0,0.0,30.0,40.0
2024-02-18,CT,0.0,0.0,0.0,57.0,0.0,0.0,27.0,0.0
2024-02-18,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,FL,0.0,0.0,24.0,43.0,60.0,0.0,41.0,47.0
2024-02-18,GA,0.0,0.0,22.0,58.0,48.0,0.0,32.0,36.0
2024-02-18,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,IA,0.0,0.0,0.0,0.0,0.0,0.0,21.0,59.0
2024-02-18,ID,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
2024-02-18,IL,0.0,0.0,13.0,42.0,46.0,0.0,45.0,23.0
2024-02-18,IN,0.0,0.0,0.0,40.0,41.0,0.0,35.0,45.0
2024-02-18,KS,0.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0
2024-02-18,KY,0.0,0.0,0.0,0.0,16.0,0.0,34.0,0.0
2024-02-18,LA,0.0,0.0,0.0,57.0,36.0,0.0,20.0,0.0
2024-02-18,MA,0.0,0.0,0.0,44.0,42.0,0.0,24.0,32.0
2024-02-18,MD,0.0,0.0,0.0,26.0,12.0,0.0,29.0,0.0
2024-02-18,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,MI,0.0,0.0,26.0,30.0,16.0,0.0,36.0,27.0
2024-02-18,MN,0.0,0.0,0.0,32.0,0.0,0.0,27.0,37.0
2024-02-18,MO,0.0,0.0,0.0,32.0,47.0,0.0,30.0,48.0
2024-02-18,MS,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2024-02-18,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,NC,0.0,0.0,29.0,39.0,45.0,0.0,44.0,25.0
2024-02-18,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,NE,0.0,0.0,0.0,59.0,0.0,0.0,10.0,0.0
2024-02-18,NH,0.0,0.0,0.0,52.0,0.0,0.0,35.0,0.0
2024-02-18,NJ,0.0,0.0,0.0,31.0,28.0,0.0,34.0,18.0
2024-02-18,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,NV,0.0,0.0,0.0,47.0,0.0,0.0,38.0,0.0
2024-02-18,NY,0.0,0.0,19.0,27.0,35.0,0.0,19.0,26.0
2024-02-18,OH,0.0,0.0,0.0,48.0,30.0,0.0,26.0,28.0
2024-02-18,OK,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2024-02-18,OR,0.0,0.0,26.0,37.0,60.0,0.0,41.0,31.0
2024-02-18,PA,0.0,0.0,15.0,33.0,42.0,0.0,35.0,20.0
2024-02-18,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,SC,0.0,0.0,0.0,39.0,38.0,0.0,23.0,27.0
2024-02-18,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,TN,0.0,0.0,37.0,36.0,40.0,0.0,37.0,23.0
2024-02-18,TX,0.0,0.0,18.0,42.0,47.0,0.0,44.0,48.0
2024-02-18,UT,0.0,0.0,0.0,29.0,0.0,0.0,33.0,10.0
2024-02-18,VA,0.0,0.0,18.0,25.0,33.0,0.0,41.0,24.0
2024-02-18,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18,WA,0.0,0.0,21.0,35.0,32.0,0.0,43.0,34.0
2024-02-18,WI,0.0,0.0,0.0,25.0,0.0,0.0,33.0,27.0
2024-02-18,WV,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
2024-02-18,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,AL,0.0,0.0,0.0,0.0,57.0,0.0,33.0,56.0
2024-02-25,AR,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2024-02-25,AZ,0.0,0.0,0.0,34.0,26.0,0.0,44.0,32.0
2024-02-25,CA,0.0,0.0,49.0,56.0,44.0,54.0,61.0,38.0
2024-02-25,CO,0.0,0.0,0.0,31.0,34.0,0.0,18.0,29.0
2024-02-25,CT,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
2024-02-25,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,FL,0.0,0.0,22.0,59.0,55.0,0.0,43.0,50.0
2024-02-25,GA,0.0,0.0,29.0,63.0,42.0,0.0,40.0,33.0
2024-02-25,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,IA,0.0,0.0,0.0,0.0,48.0,0.0,35.0,64.0
2024-02-25,ID,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
2024-02-25,IL,0.0,0.0,13.0,39.0,35.0,0.0,49.0,35.0
2024-02-25,IN,0.0,0.0,0.0,35.0,32.0,0.0,47.0,52.0
2024-02-25,KS,0.0,0.0,0.0,30.0,36.0,0.0,25.0,40.0
2024-02-25,KY,0.0,0.0,0.0,36.0,14.0,0.0,33.0,0.0
2024-02-25,LA,0.0,0.0,0.0,0.0,45.0,0.0,20.0,0.0
2024-02-25,MA,0.0,0.0,0.0,45.0,0.0,0.0,44.0,29.0
2024-02-25,MD,0.0,0.0,0.0,21.0,9.0,0.0,29.0,0.0
2024-02-25,ME,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2024-02-25,MI,0.0,0.0,0.0,46.0,33.0,0.0,48.0,48.0
2024-02-25,MN,0.0,0.0,0.0,27.0,0.0,0.0,27.0,24.0
2024-02-25,MO,0.0,0.0,0.0,39.0,38.0,0.0,51.0,40.0
2024-02-25,MS,0.0,0.0,0.0,0.0,41.0,0.0,53.0,0.0
2024-02-25,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,NC,0.0,0.0,29.0,29.0,45.0,0.0,51.0,26.0
2024-02-25,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,NH,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2024-02-25,NJ,0.0,0.0,22.0,37.0,28.0,0.0,36.0,26.0
2024-02-25,NM,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
2024-02-25,NV,0.0,0.0,0.0,27.0,0.0,0.0,41.0,0.0
2024-02-25,NY,0.0,0.0,20.0,29.0,33.0,0.0,26.0,32.0
2024-02-25,OH,0.0,0.0,17.0,28.0,39.0,0.0,40.0,28.0
2024-02-25,OK,0.0,0.0,0.0,0.0,0.0,0.0,29.0,53.0
2024-02-25,OR,0.0,0.0,31.0,27.0,59.0,0.0,31.0,36.0
2024-02-25,PA,0.0,42.0,15.0,43.0,44.0,0.0,44.0,27.0
2024-02-25,RI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,SC,0.0,0.0,0.0,26.0,40.0,0.0,22.0,33.0
2024-02-25,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,TN,0.0,0.0,0.0,34.0,40.0,0.0,45.0,22.0
2024-02-25,TX,0.0,0.0,23.0,47.0,50.0,59.0,45.0,46.0
2024-02-25,UT,0.0,0.0,0.0,0.0,41.0,0.0,0.0,12.0
2024-02-25,VA,0.0,0.0,19.0,16.0,53.0,0.0,49.0,29.0
2024-02-25,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-25,WA,0.0,0.0,12.0,45.0,42.0,0.0,44.0,30.0
2024-02-25,WI,0.0,0.0,0.0,26.0,32.0,0.0,42.0,26.0
2024-02-25,WV,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
2024-02-25,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,AL,0.0,0.0,0.0,0.0,52.0,0.0,32.0,0.0
2024-03-03,AR,0.0,0.0,0.0,0.0,52.0,0.0,37.0,0.0
2024-03-03,AZ,0.0,0.0,0.0,44.0,26.0,0.0,61.0,43.0
2024-03-03,CA,0.0,0.0,35.0,52.0,35.0,57.0,58.0,44.0
2024-03-03,CO,0.0,0.0,0.0,35.0,0.0,0.0,21.0,31.0
2024-03-03,CT,0.0,0.0,45.0,37.0,0.0,0.0,57.0,0.0
2024-03-03,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,FL,0.0,0.0,36.0,44.0,65.0,0.0,46.0,47.0
2024-03-03,GA,0.0,0.0,37.0,57.0,48.0,0.0,34.0,30.0
2024-03-03,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,IA,0.0,0.0,0.0,0.0,0.0,0.0,32.0,75.0
2024-03-03,ID,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2024-03-03,IL,0.0,0.0,0.0,59.0,20.0,0.0,46.0,25.0
2024-03-03,IN,0.0,0.0,28.0,36.0,43.0,0.0,34.0,65.0
2024-03-03,KS,0.0,0.0,0.0,37.0,0.0,0.0,37.0,43.0
2024-03-03,KY,0.0,0.0,0.0,0.0,15.0,0.0,29.0,0.0
2024-03-03,LA,0.0,0.0,0.0,0.0,43.0,0.0,29.0,0.0
2024-03-03,MA,0.0,0.0,0.0,56.0,31.0,0.0,36.0,21.0
2024-03-03,MD,0.0,0.0,10.0,21.0,0.0,0.0,39.0,9.0
2024-03-03,ME,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0
2024-03-03,MI,0.0,0.0,0.0,39.0,30.0,0.0,51.0,47.0
2024-03-03,MN,0.0,0.0,0.0,28.0,0.0,0.0,32.0,39.0
2024-03-03,MO,0.0,0.0,32.0,29.0,37.0,0.0,47.0,45.0
2024-03-03,MS,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
2024-03-03,MT,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
2024-03-03,NC,0.0,0.0,23.0,32.0,43.0,0.0,51.0,29.0
2024-03-03,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,NE,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2024-03-03,NH,0.0,0.0,0.0,41.0,0.0,0.0,39.0,0.0
2024-03-03,NJ,0.0,0.0,34.0,41.0,31.0,0.0,41.0,16.0
2024-03-03,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,NV,0.0,0.0,0.0,0.0,0.0,0.0,40.0,45.0
2024-03-03,NY,0.0,0.0,23.0,28.0,46.0,0.0,29.0,35.0
2024-03-03,OH,0.0,0.0,0.0,39.0,39.0,0.0,36.0,33.0
2024-03-03,OK,0.0,0.0,0.0,0.0,51.0,0.0,53.0,0.0
2024-03-03,OR,0.0,0.0,0.0,46.0,42.0,0.0,33.0,35.0
2024-03-03,PA,0.0,0.0,0.0,35.0,55.0,0.0,56.0,38.0
2024-03-03,RI,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
2024-03-03,SC,0.0,0.0,43.0,44.0,46.0,0.0,23.0,0.0
2024-03-03,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,TN,0.0,0.0,31.0,24.0,49.0,0.0,46.0,26.0
2024-03-03,TX,0.0,0.0,30.0,43.0,46.0,0.0,43.0,45.0
2024-03-03,UT,0.0,0.0,0.0,0.0,42.0,0.0,39.0,14.0
2024-03-03,VA,0.0,0.0,16.0,21.0,38.0,0.0,46.0,31.0
2024-03-03,VT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,WA,0.0,0.0,26.0,44.0,41.0,0.0,43.0,45.0
2024-03-03,WI,0.0,0.0,0.0,48.0,43.0,0.0,46.0,32.0
2024-03-03,WV,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0
2024-03-03,WY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,AL,0.0,0.0,43.0,0.0,61.0,0.0,43.0,0.0
2024-03-10,AR,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
2024-03-10,AZ,0.0,0.0,0.0,49.0,34.0,0.0,56.0,41.0
2024-03-10,CA,0.0,0.0,41.0,54.0,44.0,0.0,61.0,46.0
2024-03-10,CO,0.0,0.0,0.0,40.0,35.0,0.0,28.0,28.0
2024-03-10,CT,0.0,0.0,0.0,37.0,0.0,0.0,73.0,0.0
2024-03-10,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,FL,0.0,0.0,26.0,47.0,71.0,0.0,51.0,50.0
2024-03-10,GA,0.0,0.0,37.0,54.0,50.0,0.0,45.0,38.0
2024-03-10,HI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,IA,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2024-03-10,ID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2024-03-10,IL,0.0,0.0,19.0,44.0,19.0,0.0,53.0,27.0
2024-03-10,IN,0.0,0.0,0.0,59.0,55.0,0.0,39.0,47.0
2024-03-10,KS,0.0,0.0,0.0,0.0,50.0,0.0,45.0,47.0
2024-03-10,KY,0.0,0.0,0.0,48.0,25.0,0.0,30.0,5.0
2024-03-10,LA,0.0,0.0,0.0,0.0,24.0,0.0,19.0,0.0
2024-03-10,MA,0.0,0.0,16.0,45.0,31.0,0.0,42.0,47.0
2024-03-10,MD,0.0,0.0,10.0,31.0,15.0,0.0,42.0,0.0
2024-03-10,ME,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
2024-03-10,MI,0.0,0.0,20.0,54.0,18.0,0.0,53.0,46.0
2024-03-10,MN,0.0,0.0,0.0,43.0,42.0,0.0,36.0,49.0
2024-03-10,MO,0.0,0.0,0.0,30.0,50.0,0.0,48.0,38.0
2024-03-10,MS,0.0,0.0,0.0,0.0,47.0,0.0,60.0,0.0
2024-03-10,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,NC,0.0,0.0,26.0,44.0,50.0,0.0,49.0,23.0
2024-03-10,ND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
